genesymbol,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,workflow
Gm10125,3.286982883767948e-8,-1.3954555663911297,0.027,0.071,6.684737090718876e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Plod1,3.3370192760753366e-8,-2.04561783890112,0.012,0.048,6.786496101754412e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Cdyl,3.344980804012989e-8,-0.7654107824438965,0.116,0.182,6.802687461121216e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Rps6kl1,3.352680064266796e-8,-0.5860745090058095,0.142,0.213,6.818345446699384e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Gm13974,3.3904349096457736e-8,0.8667233528984757,0.095,0.053,6.895127475746608e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Nt5dc2,3.396670151708849e-8,0.30436118405627755,0.53,0.45,6.907808087530286e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Eme1,3.4231739310335135e-8,-1.829150251521777,0.013,0.049,6.961708823542856e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Xylt2,3.4306135492502374e-8,-1.0641133295394782,0.044,0.093,6.976838775110208e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Gstt1,3.4377116585510355e-8,-1.5778930134643372,0.019,0.059,6.99127419999524e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Gramd1c,3.47127078512029e-8,-1.8718711265063996,0.011,0.047,7.059523395699133e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Zkscan2,3.4963525973584995e-8,-0.5748196758774138,0.098,0.163,7.11053227724798e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Acot13,3.509628125566148e-8,-0.5264260339809348,0.217,0.293,7.137530718963875e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Ccdc149,3.5737250213672026e-8,-0.972626715821442,0.055,0.108,7.26788457595448e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Gabra2,3.5980644921380016e-8,-0.7965872677706344,0.477,0.516,7.317383757661052e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
A430005L14Rik,3.6147830904578783e-8,-0.5050321707478025,0.211,0.289,7.351384371064187e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Ntmt1,3.6413095738933455e-8,0.2852283206016406,0.729,0.692,7.405331280426895e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Catsperg1,3.6557593452533945e-8,-3.0194283149202565,0.004,0.033,7.434717780441827e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Grp,3.662260220001402e-8,-1.9897993231453288,0.046,0.094,7.447938609416851e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Col5a2,3.6907224213067935e-8,-1.3772603004638029,0.036,0.082,7.505822188211625e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Rbl1,3.7044073608075686e-8,-1.094450755720335,0.05,0.101,7.533653249674352e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
4930415C11Rik,3.707868476660379e-8,-1.781055963320732,0.018,0.056,7.540692120984213e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Ptgr2,3.7248618608414934e-8,-1.211295869243247,0.042,0.09,7.575251566393344e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Scrg1,3.734756720871483e-8,-2.330005485471091,0.017,0.054,7.595374743236334e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Tm9sf2,3.7423305537630855e-8,-0.3900249383453378,0.264,0.35,7.610777647187986e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Enox2,3.74602171590217e-8,-0.4724706383411746,0.123,0.193,7.618284363630243e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Sec14l1,3.7461673857482085e-8,-0.3945778313081899,0.318,0.4,7.61858061239613e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Tmcc1,3.7950069427602214e-8,0.20334069054184356,0.872,0.846,7.717905619491461e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Dmac1,3.8269695605093924e-8,-0.3784802265526501,0.367,0.445,7.782907995207951e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Mapk10,3.8422910255622146e-8,-0.5252691953868527,0.722,0.712,7.814067258685876e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Snrpb2,3.8541124011706347e-08,0.30395581617385636,0.679,0.611,7.838108390260719e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Slitrk5,3.8647990270577594e-8,-0.832270557167679,0.082,0.142,7.859841781327364e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Zfp322a,3.873454415377743e-8,-0.3707628987789733,0.362,0.444,7.877444244553716e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Gm15414,3.8919796869929884e-8,1.050961012971141,0.068,0.034,7.91511908943764e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Med9,3.9194944927839483e-8,-0.517168834506275,0.244,0.321,7.971075949974715e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Khdrbs1,3.928029557125722e-8,0.1745798641184968,0.937,0.936,7.988433710326581e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Cox18,3.9666179954290446e-8,-0.6270935218885825,0.143,0.212,8.066911017304048e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Poli,3.9680156510990306e-8,-1.551420802103146,0.017,0.055,8.069753429640099e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Myo1e,3.9882438392776933e-8,0.5537775837374188,0.165,0.108,8.110891495939044e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Vkorc1,3.99365884452671e-8,-0.5097508301043445,0.203,0.28,8.12190399211397e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Oip5,3.996654655842459e-8,-2.5814074976405736,0.006,0.037,8.12799657358681e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Stat3,4.037098996527169e-8,-1.1496714004711532,0.098,0.158,8.210248229237304e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Spout1,4.0937492071569985e-8,-0.5708382559303866,0.189,0.264,8.325457762595187e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Zfyve28,4.105036802728868e-8,-0.9724379974880936,0.072,0.128,8.348413345709699e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Mcrip2,4.1920812673744235e-8,-1.13413997379695,0.041,0.089,8.525435673459365e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Ssr1,4.229398519354669e-8,-0.351370854972469,0.382,0.464,8.601327768811589e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Prmt7,4.250800694457701e-8,-0.34904068234304775,0.335,0.421,8.644853372318627e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Actr3,4.266348155766077e-8,-0.21266937225005889,0.757,0.812,8.676472244381469e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Rpl23a,4.281257398189e-8,-0.16944043319396274,0.914,0.942,8.706793170696968e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Tnfaip1,4.3949586179405615e-8,-0.5622213613974737,0.282,0.359,8.938027341305718e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Slc25a23,4.4185858694955564e-8,-0.3950195402592003,0.26,0.346,8.986078082793112e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Rhov,4.428657200022689e-8,-1.0198230871325675,0.052,0.103,9.006560147686143e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Arhgap24,4.44056364188543e-8,-3.037964266357685,0.004,0.033,9.0307742785024e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
6430548M08Rik,4.45543549679166e-8,0.6461657411212225,0.188,0.129,9.0610191698252e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Pea15a,4.4593110301585296e-8,-0.9796961321503628,0.416,0.473,9.068900842033402e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Eef1g,4.46115355190282e-8,-0.15880152070819076,0.964,0.972,9.072647978504764e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
